tc_id	model	rate	t_fall	t_rise	v_final	v_inter	GeneName	exp_id	TF
12194	sigmoid	0.22500699758529663	NA	44.45083236694336	NA	-0.497342586517334	HUT1	32	CUP9
12195	sigmoid	0.09063799679279327	NA	28.042945861816406	NA	2.0237269401550293	HXK1	32	CUP9
12196	sigmoid	0.32316339015960693	NA	30.15058135986328	NA	-0.8922396898269653	HXK2	32	CUP9
12197	sigmoid	0.22282205522060394	NA	19.519582748413086	NA	-3.6918740272521973	HXT1	32	CUP9
12198	sigmoid	0.35037368535995483	NA	20.432783126831055	NA	-1.4633601903915405	HXT10	32	CUP9
12199	sigmoid	0.22049087285995483	NA	22.732440948486328	NA	0.845486044883728	HXT2	32	CUP9
12200	sigmoid	0.4087454676628113	NA	21.069093704223633	NA	1.129372477531433	HXT3	32	CUP9
12201	sigmoid	0.3950898051261902	NA	20.25237464904785	NA	1.0024166107177734	HXT4	32	CUP9
12202	sigmoid	0.07971126586198807	NA	34.08576583862305	NA	2.8259594440460205	HXT5	32	CUP9
12203	sigmoid	0.15232665836811066	NA	17.776552200317383	NA	1.6254825592041016	HXT6	32	CUP9
12204	sigmoid	0.09451539069414139	NA	23.928876876831055	NA	1.7411932945251465	HXT7	32	CUP9
12205	sigmoid	0.41806453466415405	NA	15.233059883117676	NA	-1.1005223989486694	ICS2	32	CUP9
12206	sigmoid	0.18533438444137573	NA	50.570655822753906	NA	-1.4956343173980713	ICS3	32	CUP9
12207	sigmoid	0.26858898997306824	NA	19.640798568725586	NA	-1.1647331714630127	ICT1	32	CUP9
12208	sigmoid	0.40172889828681946	NA	13.172150611877441	NA	-1.4537889957427979	ICY1	32	CUP9
12209	sigmoid	0.19568879902362823	NA	18.88937759399414	NA	1.2190288305282593	IDH1	32	CUP9
12210	sigmoid	0.06547743082046509	NA	34.98876953125	NA	1.288041591644287	IDH2	32	CUP9
12211	sigmoid	0.11079975217580795	NA	41.95051193237305	NA	1.3199583292007446	IGD1	32	CUP9
12212	sigmoid	0.08586549758911133	NA	49.87733840942383	NA	0.8225390315055847	IKS1	32	CUP9
12213	sigmoid	0.37571075558662415	NA	25.594749450683594	NA	0.3917965888977051	ILV3	32	CUP9
12214	sigmoid	0.20690682530403137	NA	48.21666717529297	NA	0.5318852663040161	IMA2	32	CUP9
12215	sigmoid	0.5942661166191101	NA	24.4018497467041	NA	0.8169897198677063	IMD1	32	CUP9
12216	sigmoid	0.457527756690979	NA	23.833261489868164	NA	0.5081673264503479	IMD3	32	CUP9
12217	sigmoid	0.08842489123344421	NA	53.37291717529297	NA	-1.2569416761398315	IMD4	32	CUP9
12218	sigmoid	0.22992569208145142	NA	18.607093811035156	NA	0.7001246213912964	IML2	32	CUP9
12219	sigmoid	0.41793063282966614	NA	15.205698013305664	NA	-1.306867003440857	INA1	32	CUP9
12220	sigmoid	0.1329672932624817	NA	50.00046157836914	NA	1.4373406171798706	INO1	32	CUP9
12221	sigmoid	0.19552262127399445	NA	21.98196792602539	NA	1.3690755367279053	IRC14	32	CUP9
12222	sigmoid	0.11042271554470062	NA	35.81319046020508	NA	1.6510217189788818	IRC15	32	CUP9
12223	sigmoid	0.30746302008628845	NA	26.060237884521484	NA	0.6905202865600586	IRC23	32	CUP9
12224	sigmoid	0.2317914366722107	NA	15.967888832092285	NA	-1.5639047622680664	IRC7	32	CUP9
12225	sigmoid	0.13709372282028198	NA	40.844478607177734	NA	-0.6465911269187927	IRR1	32	CUP9
12226	sigmoid	0.09884080290794373	NA	35.17890167236328	NA	1.4273682832717896	ISF1	32	CUP9
12227	sigmoid	0.12287355959415436	NA	28.196474075317383	NA	-1.125751256942749	JEM1	32	CUP9
12228	sigmoid	0.13204626739025116	NA	35.11064147949219	NA	2.502148389816284	JEN1	32	CUP9
12229	sigmoid	0.18970747292041779	NA	24.808521270751953	NA	0.6858073472976685	JHD2	32	CUP9
12230	sigmoid	0.07300247251987457	NA	38.38053512573242	NA	1.380139946937561	JID1	32	CUP9
12231	sigmoid	0.13208290934562683	NA	27.997774124145508	NA	-0.9870460033416748	KCH1	32	CUP9
12232	sigmoid	0.15522749722003937	NA	23.4057559967041	NA	0.46807342767715454	KEL2	32	CUP9
12233	sigmoid	0.2609049677848816	NA	46.07543182373047	NA	0.6318053603172302	KGD2	32	CUP9
12234	sigmoid	0.12925030291080475	NA	25.799890518188477	NA	1.1227670907974243	KNH1	32	CUP9
12235	sigmoid	0.19263456761837006	NA	22.65863037109375	NA	0.5499948859214783	KNS1	32	CUP9
12236	sigmoid	0.26891905069351196	NA	44.998809814453125	NA	-0.8330445885658264	KRE6	32	CUP9
12237	sigmoid	0.12763836979866028	NA	23.816648483276367	NA	-1.2705836296081543	KTI12	32	CUP9
12238	sigmoid	0.33406686782836914	NA	18.43151092529297	NA	0.6395836472511292	KTR5	32	CUP9
12239	sigmoid	0.1821131855249405	NA	21.618000030517578	NA	1.2244974374771118	LAC1	32	CUP9
12240	sigmoid	0.10388435423374176	NA	36.070404052734375	NA	0.9821358919143677	LAM4	32	CUP9
12241	sigmoid	0.28038573265075684	NA	20.65680694580078	NA	-2.31071138381958	LAP2	32	CUP9
12242	sigmoid	0.1990853101015091	NA	25.642982482910156	NA	-2.460001230239868	LAP3	32	CUP9
12243	sigmoid	0.08636561781167984	NA	40.1624755859375	NA	-0.9146322011947632	LCP5	32	CUP9
12244	sigmoid	0.10923963785171509	NA	48.8455696105957	NA	0.5493519306182861	LDH1	32	CUP9
12245	sigmoid	0.4405200779438019	NA	25.36607551574707	NA	-0.4990711212158203	LEU2	32	CUP9
12246	sigmoid	0.2284439504146576	NA	25.148733139038086	NA	-1.6947245597839355	LEU4	32	CUP9
12247	sigmoid	0.16240434348583221	NA	23.872188568115234	NA	-0.7706136703491211	LIP2	32	CUP9
12248	sigmoid	0.26232069730758667	NA	48.579124450683594	NA	0.4780537188053131	LSB3	32	CUP9
12249	sigmoid	0.3107554316520691	NA	55.626033782958984	NA	0.7532719373703003	LSP1	32	CUP9
12250	sigmoid	0.24351990222930908	NA	18.798410415649414	NA	-0.9445949196815491	LST4	32	CUP9
12251	sigmoid	0.28035783767700195	NA	14.822075843811035	NA	-1.924702525138855	LYP1	32	CUP9
12252	sigmoid	0.3087196350097656	NA	55.56774139404297	NA	0.6364592909812927	MAG1	32	CUP9
12253	sigmoid	0.45034924149513245	NA	18.409542083740234	NA	0.29569318890571594	MAK16	32	CUP9
12254	sigmoid	0.19901587069034576	NA	19.408166885375977	NA	0.8864505290985107	MAL11	32	CUP9
12255	sigmoid	0.4159812331199646	NA	21.16542625427246	NA	1.5087928771972656	MAL12	32	CUP9
12256	sigmoid	0.2246437519788742	NA	20.184085845947266	NA	0.8362385034561157	MAL31	32	CUP9
12257	sigmoid	0.27908775210380554	NA	20.383563995361328	NA	1.0622305870056152	MAL33	32	CUP9
12258	sigmoid	0.08911339938640594	NA	34.70380401611328	NA	0.7982863187789917	MBB1	32	CUP9
12259	sigmoid	0.11572959274053574	NA	27.69513702392578	NA	1.5531201362609863	MBR1	32	CUP9
12260	sigmoid	0.271389365196228	NA	45.20484161376953	NA	-0.8960527777671814	MCD1	32	CUP9
12261	sigmoid	0.11593952775001526	NA	37.43082046508789	NA	-1.1417237520217896	MCD4	32	CUP9
12262	sigmoid	0.1712997853755951	NA	16.338558197021484	NA	-1.6037596464157104	MCH5	32	CUP9
12263	sigmoid	0.3056972920894623	NA	54.545562744140625	NA	0.7448180913925171	MCR1	32	CUP9
12264	sigmoid	0.3746892809867859	NA	16.735092163085938	NA	-0.5403832197189331	MCT1	32	CUP9
12265	sigmoid	0.10332313925027847	NA	33.69948196411133	NA	1.5557554960250854	MDG1	32	CUP9
12266	sigmoid	0.13987700641155243	NA	45.636444091796875	NA	1.1203714609146118	MDH1	32	CUP9
12267	sigmoid	0.7208195328712463	NA	15.84233570098877	NA	-0.6459635496139526	MDH2	32	CUP9
12268	sigmoid	0.2235136181116104	NA	48.265045166015625	NA	0.6331403255462646	MDH3	32	CUP9
12269	sigmoid	0.44431737065315247	NA	22.44906997680664	NA	-0.644045889377594	MDJ1	32	CUP9
12270	sigmoid	0.412204384803772	NA	21.44269371032715	NA	-0.8098058104515076	MDJ2	32	CUP9
12271	sigmoid	0.17695599794387817	NA	24.025039672851562	NA	-1.2555986642837524	MDM32	32	CUP9
12272	sigmoid	0.39211344718933105	NA	19.736495971679688	NA	0.4580511152744293	MED1	32	CUP9
12273	sigmoid	0.36486688256263733	NA	28.39866065979004	NA	-0.8941761255264282	MEP1	32	CUP9
12274	sigmoid	0.5721051096916199	NA	13.263452529907227	NA	-0.4295399785041809	MET14	32	CUP9
12275	sigmoid	0.4477453827857971	NA	16.413644790649414	NA	-0.5537561774253845	MET17	32	CUP9
12276	sigmoid	0.40330326557159424	NA	12.386016845703125	NA	-1.0889321565628052	MET2	32	CUP9
12277	sigmoid	0.11831838637590408	NA	27.578699111938477	NA	2.3381083011627197	MGA1	32	CUP9
12278	sigmoid	0.09770920872688293	NA	30.273075103759766	NA	1.0769528150558472	MGL2	32	CUP9
12279	sigmoid	0.26538515090942383	NA	48.81937026977539	NA	0.7546866536140442	MHO1	32	CUP9
12280	sigmoid	0.179383784532547	NA	43.06361770629883	NA	0.668935239315033	MHP1	32	CUP9
12281	sigmoid	0.16204535961151123	NA	22.348684310913086	NA	0.6739304065704346	MIG3	32	CUP9
12282	sigmoid	0.265133261680603	NA	26.831268310546875	NA	-0.739700198173523	MIM2	32	CUP9
12283	sigmoid	0.0853087455034256	NA	33.753292083740234	NA	-1.2739566564559937	MKC7	32	CUP9
12284	sigmoid	0.45934224128723145	NA	30.912067413330078	NA	0.8682332038879395	MMP1	32	CUP9
12285	sigmoid	0.3044092059135437	NA	25.02696418762207	NA	-0.3529350459575653	MOG1	32	CUP9
12286	sigmoid	0.26642876863479614	NA	47.97550582885742	NA	0.9764743447303772	MOH1	32	CUP9
12287	sigmoid	0.32713520526885986	NA	27.166963577270508	NA	-0.524071216583252	MOT1	32	CUP9
12288	sigmoid	0.19974268972873688	NA	15.419017791748047	NA	1.8830698728561401	MPC3	32	CUP9
12289	sigmoid	0.19746530055999756	NA	26.821582794189453	NA	-0.6059348583221436	MPD1	32	CUP9
12290	sigmoid	0.4165205955505371	NA	15.749898910522461	NA	-0.818135142326355	MPS1	32	CUP9
12291	sigmoid	0.32123175263404846	NA	28.12451171875	NA	-0.5791148543357849	MRC1	32	CUP9
12292	sigmoid	0.10174988210201263	NA	30.877809524536133	NA	2.383380651473999	MRK1	32	CUP9
12293	sigmoid	0.06419400125741959	NA	40.861778259277344	NA	-0.5446642637252808	MRM1	32	CUP9
12294	sigmoid	0.18200041353702545	NA	21.89440155029297	NA	-1.1051652431488037	MRPS17	32	CUP9
12295	sigmoid	0.15776443481445312	NA	27.333894729614258	NA	-0.4689725637435913	MRX5	32	CUP9
12296	sigmoid	0.06762091815471649	NA	50.10474395751953	NA	2.408170700073242	MSC1	32	CUP9
12297	sigmoid	0.14900930225849152	NA	42.326385498046875	NA	-0.7309721112251282	MSH2	32	CUP9
12298	sigmoid	0.11651825159788132	NA	47.093048095703125	NA	-0.8504030704498291	MSH6	32	CUP9
12299	sigmoid	0.3927801847457886	NA	19.798906326293945	NA	-0.39568009972572327	MSP1	32	CUP9
12300	sigmoid	0.1872338354587555	NA	22.417388916015625	NA	-1.4222508668899536	MTH1	32	CUP9
12301	sigmoid	0.21630318462848663	NA	26.152740478515625	NA	0.9321153163909912	MTL1	32	CUP9
12302	sigmoid	0.19344104826450348	NA	18.610219955444336	NA	-2.417991876602173	MTM1	32	CUP9
12303	sigmoid	0.35426387190818787	NA	14.085774421691895	NA	-1.1459482908248901	MUP1	32	CUP9
12304	sigmoid	0.7875811457633972	NA	11.657422065734863	NA	-0.36836954951286316	MUP3	32	CUP9
12305	sigmoid	0.4965522587299347	NA	16.54094886779785	NA	-0.5861304998397827	MXR1	32	CUP9
12306	sigmoid	0.4620412290096283	NA	23.670421600341797	NA	-0.3362535834312439	MXR2	32	CUP9
12307	sigmoid	0.3132002055644989	NA	28.219968795776367	NA	-0.4511304199695587	MYO2	32	CUP9
12308	sigmoid	0.12477370351552963	NA	19.529449462890625	NA	-2.2662405967712402	NAR1	32	CUP9
12309	sigmoid	0.11410890519618988	NA	35.15039825439453	NA	-2.2379229068756104	NCA3	32	CUP9
12310	sigmoid	0.4876861572265625	NA	18.956520080566406	NA	-0.8290427923202515	NCE103	32	CUP9
12311	sigmoid	0.3509088158607483	NA	16.61112403869629	NA	1.005811333656311	NDE1	32	CUP9
12312	sigmoid	0.29257744550704956	NA	50.82697677612305	NA	1.1502128839492798	NDE2	32	CUP9
12313	sigmoid	0.11209677159786224	NA	38.36354064941406	NA	-1.862910270690918	NDJ1	32	CUP9
12314	sigmoid	0.13005992770195007	NA	19.616716384887695	NA	0.8436968922615051	NDL1	32	CUP9
12315	sigmoid	0.18394747376441956	NA	30.566091537475586	NA	-1.1481760740280151	NDT80	32	CUP9
12316	sigmoid	0.18212804198265076	NA	23.20538902282715	NA	-1.0264155864715576	NEJ1	32	CUP9
12317	sigmoid	0.39750558137893677	NA	17.639156341552734	NA	0.5857685208320618	NMA1	32	CUP9
12318	sigmoid	0.20475885272026062	NA	44.70008087158203	NA	0.4611247479915619	NMA2	32	CUP9
12319	sigmoid	0.5510818362236023	NA	23.292278289794922	NA	0.3089104890823364	NMD3	32	CUP9
12320	sigmoid	0.07024559378623962	NA	30.90408706665039	NA	-0.8711196184158325	NOP16	32	CUP9
12321	sigmoid	0.10545022785663605	NA	41.55325698852539	NA	0.4907364845275879	NPC2	32	CUP9
12322	sigmoid	0.41440579295158386	NA	22.32626724243164	NA	-0.5386800765991211	NPL4	32	CUP9
12323	sigmoid	0.4927026033401489	NA	20.696975708007812	NA	-0.5268632173538208	NQM1	32	CUP9
12324	sigmoid	0.46153920888900757	NA	15.716232299804688	NA	-0.757270336151123	NRG1	32	CUP9
12325	sigmoid	0.4050527513027191	NA	18.218219757080078	NA	-0.9150568842887878	NRG2	32	CUP9
12326	sigmoid	0.08874208480119705	NA	35.44789505004883	NA	-0.6426047086715698	NRM1	32	CUP9
12327	sigmoid	0.17566709220409393	NA	21.750587463378906	NA	-1.3677077293395996	NSG1	32	CUP9
12328	sigmoid	0.20196251571178436	NA	21.933029174804688	NA	-1.9554277658462524	NTE1	32	CUP9
12329	sigmoid	0.16123166680335999	NA	41.529518127441406	NA	0.7651815414428711	NTH1	32	CUP9
12330	sigmoid	0.10323894768953323	NA	41.42081069946289	NA	-0.6834670305252075	NUD1	32	CUP9
12331	sigmoid	0.3703489899635315	NA	20.056148529052734	NA	-0.45371904969215393	NUP116	32	CUP9
12332	sigmoid	0.11164912581443787	NA	37.30661392211914	NA	0.5757808685302734	NUR1	32	CUP9
12333	sigmoid	0.11874228715896606	NA	38.21132278442383	NA	0.5112492442131042	NVJ1	32	CUP9
12334	sigmoid	0.2850671708583832	NA	19.849184036254883	NA	-1.68539297580719	OAF1	32	CUP9
12335	sigmoid	0.3745899200439453	NA	22.397130966186523	NA	0.46505412459373474	OCA2	32	CUP9
12336	sigmoid	0.29849374294281006	NA	19.61650276184082	NA	-0.9681556224822998	OCH1	32	CUP9
12337	sigmoid	0.42797672748565674	NA	25.21671485900879	NA	-0.43747708201408386	OCT1	32	CUP9
12338	sigmoid	0.12432071566581726	NA	33.00760269165039	NA	0.8254444003105164	ODC1	32	CUP9
12339	sigmoid	0.10396195203065872	NA	31.196989059448242	NA	-1.6957823038101196	ODC2	32	CUP9
12340	sigmoid	0.18152500689029694	NA	46.203067779541016	NA	-0.9585975408554077	OGG1	32	CUP9
12341	sigmoid	0.48497235774993896	NA	12.462267875671387	NA	-0.7367119193077087	OLE1	32	CUP9
12342	sigmoid	0.3072206974029541	NA	55.18598937988281	NA	0.6444803476333618	OM14	32	CUP9
12343	sigmoid	0.2631326913833618	NA	48.19697952270508	NA	1.5305300951004028	OM45	32	CUP9
12344	sigmoid	0.4699718654155731	NA	21.617408752441406	NA	-0.48342573642730713	OPI3	32	CUP9
12345	sigmoid	0.394850492477417	NA	15.636582374572754	NA	-2.5637638568878174	OPT2	32	CUP9
12346	sigmoid	0.19193343818187714	NA	25.456811904907227	NA	-1.0628422498703003	ORC3	32	CUP9
12347	sigmoid	0.33836403489112854	NA	17.399089813232422	NA	-0.9009764790534973	ORT1	32	CUP9
12348	sigmoid	0.33952954411506653	NA	25.756271362304688	NA	0.48566946387290955	OSW5	32	CUP9
12349	sigmoid	0.24766144156455994	NA	45.43026351928711	NA	-0.6346179842948914	OTU2	32	CUP9
12350	sigmoid	0.06147347763180733	NA	43.6634521484375	NA	0.6994418501853943	OXR1	32	CUP9
12351	sigmoid	0.3121875822544098	NA	55.73151779174805	NA	0.7845015525817871	OYE3	32	CUP9
12352	sigmoid	0.4669950306415558	NA	17.24824333190918	NA	0.4669591784477234	PAC1	32	CUP9
12353	sigmoid	0.26355037093162537	NA	50.58078384399414	NA	1.7675973176956177	PAI3	32	CUP9
12354	sigmoid	0.08648830652236938	NA	30.477895736694336	NA	-0.5854823589324951	PAN6	32	CUP9
12355	sigmoid	0.2367364913225174	NA	21.80158805847168	NA	-0.3130965530872345	PBP4	32	CUP9
12356	sigmoid	0.11786717921495438	NA	40.878055572509766	NA	-1.5836585760116577	PCL1	32	CUP9
12357	sigmoid	0.11527197808027267	NA	31.12569236755371	NA	-1.312079668045044	PCL2	32	CUP9
12358	sigmoid	0.3162807822227478	NA	23.175338745117188	NA	-0.5890074968338013	PCM1	32	CUP9
12359	sigmoid	0.36907461285591125	NA	29.4973201751709	NA	-0.8017549514770508	PDC1	32	CUP9
12360	sigmoid	0.3418046534061432	NA	29.063148498535156	NA	-0.656859815120697	PDC5	32	CUP9
12361	sigmoid	0.15397357940673828	NA	29.10331153869629	NA	-2.5674986839294434	PDC6	32	CUP9
12362	sigmoid	0.13256382942199707	NA	39.474609375	NA	1.1326305866241455	PDR10	32	CUP9
12363	sigmoid	0.13006119430065155	NA	38.5444221496582	NA	0.8076500296592712	PDR11	32	CUP9
12364	sigmoid	0.22591915726661682	NA	23.115087509155273	NA	2.356931686401367	PDR12	32	CUP9
12365	sigmoid	0.10283498466014862	NA	35.96391296386719	NA	2.740738868713379	PDR15	32	CUP9
12366	sigmoid	0.3422078490257263	NA	27.26811408996582	NA	0.9029135704040527	PDR17	32	CUP9
12367	sigmoid	0.13328036665916443	NA	38.37826156616211	NA	-0.924150824546814	PDS5	32	CUP9
12368	sigmoid	0.16037717461585999	NA	40.19275665283203	NA	-0.640555739402771	PEA2	32	CUP9
12369	sigmoid	0.2607101798057556	NA	48.59606170654297	NA	0.7323649525642395	PEP4	32	CUP9
12370	sigmoid	0.15033040940761566	NA	27.25041961669922	NA	-0.5739603638648987	PET127	32	CUP9
12371	sigmoid	0.36094310879707336	NA	14.940996170043945	NA	-0.5467702150344849	PEX13	32	CUP9
12372	sigmoid	0.3693743348121643	NA	27.04814910888672	NA	0.6342484951019287	PEX17	32	CUP9
12373	sigmoid	0.10349059849977493	NA	39.02061462402344	NA	2.1090431213378906	PEX18	32	CUP9
12374	sigmoid	0.05946531146764755	NA	47.54756164550781	NA	0.7027966976165771	PEX27	32	CUP9
12375	sigmoid	0.2993338704109192	NA	19.8649959564209	NA	-0.6182863116264343	PEX28	32	CUP9
12376	sigmoid	0.07100638002157211	NA	44.434844970703125	NA	0.7993779182434082	PEX30	32	CUP9
12377	sigmoid	0.09593740850687027	NA	42.608421325683594	NA	0.7325116395950317	PFK1	32	CUP9
12378	sigmoid	0.08779158443212509	NA	30.854562759399414	NA	0.8784556984901428	PFK2	32	CUP9
12379	sigmoid	0.04678040370345116	NA	45.36792755126953	NA	0.7818436026573181	PFK26	32	CUP9
12380	sigmoid	0.0439637117087841	NA	52.42934036254883	NA	1.590522289276123	PGK1	32	CUP9
12381	sigmoid	0.05723358690738678	NA	43.30029296875	NA	2.0187666416168213	PGM2	32	CUP9
12382	sigmoid	0.3332080543041229	NA	22.343454360961914	NA	-1.0240527391433716	PHD1	32	CUP9
12383	sigmoid	0.23274454474449158	NA	18.376144409179688	NA	-2.4606282711029053	PHM6	32	CUP9
12384	sigmoid	0.09195942431688309	NA	27.766279220581055	NA	3.529041290283203	PHM7	32	CUP9
12385	sigmoid	0.1281415969133377	NA	37.50546646118164	NA	0.7070690989494324	PHM8	32	CUP9
12386	sigmoid	0.3218340575695038	NA	21.35953140258789	NA	-1.1978893280029297	PHO11	32	CUP9
12387	sigmoid	0.3559579849243164	NA	20.631919860839844	NA	-1.6125779151916504	PHO12	32	CUP9
12388	sigmoid	0.17973348498344421	NA	23.78544807434082	NA	-0.9614877104759216	PHO13	32	CUP9
12389	sigmoid	0.33580586314201355	NA	22.008026123046875	NA	2.1657493114471436	PHO3	32	CUP9
12390	sigmoid	0.2465851604938507	NA	17.50851821899414	NA	-1.612146258354187	PHO84	32	CUP9
12391	sigmoid	0.5865349769592285	NA	19.189476013183594	NA	0.8095323443412781	PHO90	32	CUP9
12392	sigmoid	0.5416163206100464	NA	20.797651290893555	NA	-0.8875733017921448	PHR1	32	CUP9
12393	sigmoid	0.4570731818675995	NA	18.404476165771484	NA	-1.7612621784210205	PIC2	32	CUP9
12394	sigmoid	0.06668400764465332	NA	38.88637924194336	NA	0.7385246157646179	PIG1	32	CUP9
12395	sigmoid	0.06888113170862198	NA	42.857845306396484	NA	1.6729094982147217	PIG2	32	CUP9
12396	sigmoid	0.13178861141204834	NA	39.755775451660156	NA	0.9599524736404419	PIL1	32	CUP9
12397	sigmoid	0.1867009997367859	NA	25.047204971313477	NA	-0.6140519976615906	PIR1	32	CUP9
12398	sigmoid	0.22554732859134674	NA	19.675168991088867	NA	0.5301159024238586	PIS1	32	CUP9
12399	sigmoid	0.29386016726493835	NA	27.18901252746582	NA	0.9061423540115356	PLB2	32	CUP9
12400	sigmoid	0.28042030334472656	NA	13.640989303588867	NA	-1.0785539150238037	PLC1	32	CUP9
12401	sigmoid	0.14512422680854797	NA	46.092071533203125	NA	1.528226613998413	PMA2	32	CUP9
12402	sigmoid	0.23292697966098785	NA	47.05035400390625	NA	-0.6770222187042236	PMI40	32	CUP9
12403	sigmoid	0.28561222553253174	NA	51.877559661865234	NA	0.6008509993553162	PMP3	32	CUP9
12404	sigmoid	0.12771104276180267	NA	37.62055587768555	NA	-0.9745265245437622	PMS1	32	CUP9
12405	sigmoid	0.293108195066452	NA	53.13307189941406	NA	-0.5035248398780823	PMT4	32	CUP9
12406	sigmoid	0.33049866557121277	NA	15.84404182434082	NA	-0.9543759822845459	PMU1	32	CUP9
12407	sigmoid	0.08725980669260025	NA	28.587709426879883	NA	2.243682861328125	PNS1	32	CUP9
12408	sigmoid	0.30176907777786255	NA	16.47219467163086	NA	-0.8769400715827942	POC4	32	CUP9
12409	sigmoid	0.08394117653369904	NA	43.014129638671875	NA	0.471956342458725	POF1	32	CUP9
12410	sigmoid	0.26350289583206177	NA	17.996002197265625	NA	0.9756254553794861	POG1	32	CUP9
12411	sigmoid	0.13791587948799133	NA	45.74576187133789	NA	-0.8593119978904724	POL1	32	CUP9
12412	sigmoid	0.11020514369010925	NA	38.928916931152344	NA	-1.0944515466690063	POL12	32	CUP9
12413	sigmoid	0.10633427649736404	NA	38.44483184814453	NA	-0.7059083580970764	POL2	32	CUP9
12414	sigmoid	0.10673458129167557	NA	42.27230453491211	NA	-1.2323778867721558	POL30	32	CUP9
12415	sigmoid	0.1262640506029129	NA	35.73752975463867	NA	0.7217112183570862	POM33	32	CUP9
12416	sigmoid	0.25522056221961975	NA	50.79031753540039	NA	1.0949589014053345	POR1	32	CUP9
12417	sigmoid	0.30399125814437866	NA	20.945964813232422	NA	0.5130070447921753	POR2	32	CUP9
12418	sigmoid	0.1020958200097084	NA	46.804935455322266	NA	2.6081199645996094	POT1	32	CUP9
12419	sigmoid	0.3699871897697449	NA	18.121063232421875	NA	-1.7910420894622803	POX1	32	CUP9
12420	sigmoid	0.20113210380077362	NA	28.620216369628906	NA	0.8111436367034912	PPM1	32	CUP9
12421	sigmoid	0.11197732388973236	NA	39.2432861328125	NA	0.691631019115448	PPZ2	32	CUP9
12422	sigmoid	0.4679499566555023	NA	24.087907791137695	NA	-0.4464282989501953	PRD1	32	CUP9
12423	sigmoid	0.39003148674964905	NA	23.166765213012695	NA	-0.29090479016304016	PRE3	32	CUP9
12424	sigmoid	0.4177224040031433	NA	23.501487731933594	NA	-0.33706918358802795	PRE6	32	CUP9
12425	sigmoid	0.34300142526626587	NA	17.008901596069336	NA	-0.48518380522727966	PRE7	32	CUP9
12426	sigmoid	0.16987888514995575	NA	40.938316345214844	NA	-0.8217188119888306	PRI2	32	CUP9
12427	sigmoid	0.34094536304473877	NA	22.347984313964844	NA	-0.6768331527709961	PRM1	32	CUP9
12428	sigmoid	0.18910962343215942	NA	20.297874450683594	NA	-1.3614801168441772	PRM5	32	CUP9
12429	sigmoid	0.09790003299713135	NA	37.344200134277344	NA	-1.7850165367126465	PRM9	32	CUP9
12430	sigmoid	0.32441991567611694	NA	27.36178970336914	NA	-0.4535564184188843	PRO2	32	CUP9
12431	sigmoid	0.1095956489443779	NA	20.74540901184082	NA	1.6666877269744873	PRR2	32	CUP9
12432	sigmoid	0.07895201444625854	NA	38.80117416381836	NA	1.6658984422683716	PRX1	32	CUP9
12433	sigmoid	0.09801781922578812	NA	38.532684326171875	NA	1.5693162679672241	PRY1	32	CUP9
12434	sigmoid	0.25634050369262695	NA	47.90716552734375	NA	-0.9006883502006531	PRY2	32	CUP9
12435	sigmoid	0.19808177649974823	NA	29.24313735961914	NA	1.0845409631729126	PRY3	32	CUP9
12436	sigmoid	0.175705686211586	NA	24.712846755981445	NA	1.236176609992981	PST1	32	CUP9
12437	sigmoid	0.1513180285692215	NA	51.67863845825195	NA	0.9923985004425049	PST2	32	CUP9
12438	sigmoid	0.31612253189086914	NA	27.662391662597656	NA	-0.40957534313201904	PSY4	32	CUP9
12439	sigmoid	0.22964416444301605	NA	29.342531204223633	NA	-0.49439868330955505	PTC7	32	CUP9
12440	sigmoid	0.2778719365596771	NA	17.049427032470703	NA	-4.395187854766846	PTR2	32	CUP9
12441	sigmoid	0.2701921761035919	NA	23.92658805847168	NA	-0.3430519998073578	PUP2	32	CUP9
12442	sigmoid	0.4198538661003113	NA	28.048776626586914	NA	-1.0587438344955444	PUT4	32	CUP9
12443	sigmoid	0.26059815287590027	NA	47.83290481567383	NA	0.7260187268257141	PXA2	32	CUP9
12444	sigmoid	0.4840565025806427	NA	18.292858123779297	NA	-0.6135187149047852	PYK2	32	CUP9
12445	sigmoid	0.20654384791851044	NA	42.61063766479492	NA	0.6198984980583191	QDR1	32	CUP9
12446	sigmoid	0.22175373136997223	NA	19.318971633911133	NA	-1.5484782457351685	QDR2	32	CUP9
12447	sigmoid	0.279606431722641	NA	17.256458282470703	NA	0.7085031270980835	RAD16	32	CUP9
12448	sigmoid	0.11240394413471222	NA	36.66973114013672	NA	-1.3061362504959106	RAD27	32	CUP9
12449	sigmoid	0.08804895728826523	NA	34.97995376586914	NA	-1.3404566049575806	RAD53	32	CUP9
12450	sigmoid	0.5346956849098206	NA	13.856775283813477	NA	-0.3013187050819397	RAD59	32	CUP9
12451	sigmoid	0.6312711238861084	NA	12.077631950378418	NA	-0.5033843517303467	RAS1	32	CUP9
12452	sigmoid	0.2564610242843628	NA	22.758962631225586	NA	-0.540202260017395	RAS2	32	CUP9
12453	sigmoid	0.11131234467029572	NA	32.67350387573242	NA	-0.8511863946914673	RAX2	32	CUP9
12454	sigmoid	0.3952310383319855	NA	21.731609344482422	NA	0.318771630525589	RBA50	32	CUP9
12455	sigmoid	0.40583446621894836	NA	20.505088806152344	NA	0.4209621548652649	RBD2	32	CUP9
